,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels
0,https://g17.dhi-roma.it/resources/event_3873,APOSTOLIC PROVISION 3873,1621-07-16,1622-06-08,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.1769444444444 41.3825),https://g17.dhi-roma.it/resources/place_95,Barcelona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1,https://g17.dhi-roma.it/resources/event_7534,APOSTOLIC PROVISION 7534,1623-01-16,1623-02-03,https://g17.dhi-roma.it/resources/institution_541,Spoletana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.733333333333 42.733333333333),https://g17.dhi-roma.it/resources/place_529,Spoleto,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend"
2,https://g17.dhi-roma.it/resources/event_1890,APOSTOLIC PROVISION 1890,1622-07-04,1622-07-15,https://g17.dhi-roma.it/resources/institution_457,Pisana,https://g17.dhi-roma.it/resources/institution_843,Pisa,POINT (10.4 43.716666666667),https://g17.dhi-roma.it/resources/place_448,Pisa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions"
3,https://g17.dhi-roma.it/resources/event_3478,APOSTOLIC PROVISION 3478,1677-08-16,1678-02-03,https://g17.dhi-roma.it/resources/institution_180,Cenetensis,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.293055555556 45.976666666667),https://g17.dhi-roma.it/resources/place_174,Ceneda,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
4,https://g17.dhi-roma.it/resources/event_3868,APOSTOLIC PROVISION 3868,1621-10-16,1622-06-23,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.1769444444444 41.3825),https://g17.dhi-roma.it/resources/place_95,Barcelona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church in a monastery,Monastic institutions,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice,Holder of an undefined benefice"
5,https://g17.dhi-roma.it/resources/event_22423,APOSTOLIC PROVISION 22423,1674-09-29,1677-12-30,https://g17.dhi-roma.it/resources/institution_167,Castellanetensis,https://g17.dhi-roma.it/resources/institution_861,Taranto,POINT (16.933333333333 40.633333333333),https://g17.dhi-roma.it/resources/place_161,Castellaneta,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"Resignation,Biographical reasons,act of grace,apostolic provision,papal grace"
6,https://g17.dhi-roma.it/resources/event_1753,APOSTOLIC PROVISION 1753,1622-07-16,1622-10-29,https://g17.dhi-roma.it/resources/institution_347,Lucerina,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (15.333333333333 41.5),https://g17.dhi-roma.it/resources/place_339,Lucera,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
7,https://g17.dhi-roma.it/resources/event_2380,APOSTOLIC PROVISION 2380,1612-10-21,1623-01-21,https://g17.dhi-roma.it/resources/institution_436,Oxonensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-3.06522 41.58619),https://g17.dhi-roma.it/resources/place_428,El Burgo de Osma,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
8,https://g17.dhi-roma.it/resources/event_3713,APOSTOLIC PROVISION 3713,1678-04-15,1678-07-04,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.0858333333333 41.662222222222),https://g17.dhi-roma.it/resources/place_586,Urgell,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
9,https://g17.dhi-roma.it/resources/event_7660,APOSTOLIC PROVISION 7660,1621-07-16,1622-03-21,https://g17.dhi-roma.it/resources/institution_694,Patavina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (11.877777777778 45.406388888889),https://g17.dhi-roma.it/resources/place_440,Padua,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship"
10,https://g17.dhi-roma.it/resources/event_5970,APOSTOLIC PROVISION 5970,1617-01-07,1622-07-09,https://g17.dhi-roma.it/resources/institution_605,Valentina,https://g17.dhi-roma.it/resources/institution_888,Valencia,POINT (-0.3763888888888889 39.47),https://g17.dhi-roma.it/resources/place_589,Valencia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
11,https://g17.dhi-roma.it/resources/event_20593,APOSTOLIC PROVISION 20593,1622-02-14,1622-04-26,https://g17.dhi-roma.it/resources/institution_486,Regiensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.633333333333 44.7),https://g17.dhi-roma.it/resources/place_476,Reggio Emilia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Restoration,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
12,https://g17.dhi-roma.it/resources/event_992,APOSTOLIC PROVISION 992,1678-01-07,1678-05-23,https://g17.dhi-roma.it/resources/institution_398,Montis regalis Provinciae Taurini,https://g17.dhi-roma.it/resources/institution_864,Palermo (Sicily),POINT (7.8166666666667 44.383333333333),https://g17.dhi-roma.it/resources/place_390,Mondovì,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Restitution,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
13,https://g17.dhi-roma.it/resources/event_16704,APOSTOLIC PROVISION 16704,1622-11-15,1622-12-19,https://g17.dhi-roma.it/resources/institution_103,Bellicensis,https://g17.dhi-roma.it/resources/institution_823,Besançon,POINT (5.6880555555556 45.759166666667),https://g17.dhi-roma.it/resources/place_99,Belley,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
14,https://g17.dhi-roma.it/resources/event_21739,APOSTOLIC PROVISION 21739,1677-09-26,1678-04-27,https://g17.dhi-roma.it/resources/institution_569,Toletana,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.0333333333333 39.866666666667),https://g17.dhi-roma.it/resources/place_556,Toledo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Extension,Liturgical office,rectorship in a parish church,Rectorship"
15,https://g17.dhi-roma.it/resources/event_3264,APOSTOLIC PROVISION 3264,1677-06-10,1677-11-11,https://g17.dhi-roma.it/resources/institution_125,Bracharensis,https://g17.dhi-roma.it/resources/institution_873,Braga,POINT (-8.4166666666667 41.533333333333),https://g17.dhi-roma.it/resources/place_120,Braga,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
16,https://g17.dhi-roma.it/resources/event_6431,APOSTOLIC PROVISION 6431,1621-07-16,1622-07-18,https://g17.dhi-roma.it/resources/institution_450,Pennensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.916666666667 42.45),https://g17.dhi-roma.it/resources/place_442,Penne,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Office in a monastery,Head of an abbey"
17,https://g17.dhi-roma.it/resources/event_5589,APOSTOLIC PROVISION 5589,1622-05-02,1622-05-13,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.482777777778 41.893055555556),https://g17.dhi-roma.it/resources/place_649,Rome,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Liturgical office,Curate"
18,https://g17.dhi-roma.it/resources/event_5921,APOSTOLIC PROVISION 5921,1622-05-16,1622-06-25,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
19,https://g17.dhi-roma.it/resources/event_5900,APOSTOLIC PROVISION 5900,1622-04-15,1622-06-23,https://g17.dhi-roma.it/resources/institution_267,Frequentina,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (15.100555555556 41.012222222222),https://g17.dhi-roma.it/resources/place_258,Frigento,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
20,https://g17.dhi-roma.it/resources/event_1795,APOSTOLIC PROVISION 1795,1622-07-16,1622-11-09,https://g17.dhi-roma.it/resources/institution_383,Mindoniensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-7.3627777777778 43.428055555556),https://g17.dhi-roma.it/resources/place_375,Mondoñedo,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Undefined administrative office,Holder of a portion,church,Church institutions,Holder of a benefice in a church,Holder of a benefice"
21,https://g17.dhi-roma.it/resources/event_1986,APOSTOLIC PROVISION 1986,1676-11-15,1677-10-11,https://g17.dhi-roma.it/resources/institution_587,Tullensis,https://g17.dhi-roma.it/resources/institution_822,Trier,POINT (5.891666667 48.675),https://g17.dhi-roma.it/resources/place_574,Toul,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
22,https://g17.dhi-roma.it/resources/event_6227,APOSTOLIC PROVISION 6227,1622-06-15,1622-08-09,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
23,https://g17.dhi-roma.it/resources/event_854,APOSTOLIC PROVISION 854,1622-09-15,1622-11-19,https://g17.dhi-roma.it/resources/institution_308,Januensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (8.9339833333333 44.407186111111),https://g17.dhi-roma.it/resources/place_299,Genoa,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Curate,Parish Church,Church institutions"
24,https://g17.dhi-roma.it/resources/event_3223,APOSTOLIC PROVISION 3223,1677-09-15,1677-10-12,https://g17.dhi-roma.it/resources/institution_202,Comensis,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (9.0861388888889 45.81025),https://g17.dhi-roma.it/resources/place_195,Como,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
25,https://g17.dhi-roma.it/resources/event_3772,APOSTOLIC PROVISION 3772,1677-08-16,1678-04-05,https://g17.dhi-roma.it/resources/institution_560,Terulensis,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-1.1072222222222 40.343611111111),https://g17.dhi-roma.it/resources/place_547,Teruel,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Rectorship,Parish Church,Church institutions"
26,https://g17.dhi-roma.it/resources/event_5680,APOSTOLIC PROVISION 5680,1622-02-14,1622-06-01,https://g17.dhi-roma.it/resources/institution_129,Brixiensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (10.220280555556 45.538888888889),https://g17.dhi-roma.it/resources/place_124,Brescia,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
27,https://g17.dhi-roma.it/resources/event_6014,APOSTOLIC PROVISION 6014,1622-02-14,1622-07-07,https://g17.dhi-roma.it/resources/institution_320,Lauretana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.607430555556 43.4403),https://g17.dhi-roma.it/resources/place_311,Loreto,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship"
28,https://g17.dhi-roma.it/resources/event_1802,APOSTOLIC PROVISION 1802,1622-09-15,1622-10-01,https://g17.dhi-roma.it/resources/institution_628,Vico Aequensis,https://g17.dhi-roma.it/resources/institution_851,Sorrento,POINT (14.433333333333 40.666666666667),https://g17.dhi-roma.it/resources/place_610,Vico Equense,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons"
29,https://g17.dhi-roma.it/resources/event_659,APOSTOLIC PROVISION 659,1622-08-16,1622-10-01,https://g17.dhi-roma.it/resources/institution_308,Januensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (8.9339833333333 44.407186111111),https://g17.dhi-roma.it/resources/place_299,Genoa,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions"
30,https://g17.dhi-roma.it/resources/event_7266,APOSTOLIC PROVISION 7266,1675-06-14,1678-09-14,https://g17.dhi-roma.it/resources/institution_412,Neocastrensis,https://g17.dhi-roma.it/resources/institution_855,Reggio-Calabria,POINT (16.316666666667 38.983333333333),https://g17.dhi-roma.it/resources/place_405,Nicastro,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
31,https://g17.dhi-roma.it/resources/event_4406,APOSTOLIC PROVISION 4406,1622-11-15,1623-01-03,https://g17.dhi-roma.it/resources/institution_490,Ripana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.762491666667 43.000216666667),https://g17.dhi-roma.it/resources/place_480,Ripatransone,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Church institutions,Parish hall in a church"
32,https://g17.dhi-roma.it/resources/event_515,APOSTOLIC PROVISION 515,1622-05-16,1622-09-26,https://g17.dhi-roma.it/resources/institution_174,Cathacensis,https://g17.dhi-roma.it/resources/institution_855,Reggio-Calabria,POINT (16.5875 38.91),https://g17.dhi-roma.it/resources/place_168,Catanzaro,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
33,https://g17.dhi-roma.it/resources/event_7060,APOSTOLIC PROVISION 7060,1677-11-15,1678-06-11,https://g17.dhi-roma.it/resources/institution_443,Papiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (9.155 45.185280555556),https://g17.dhi-roma.it/resources/place_435,Pavia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship"
34,https://g17.dhi-roma.it/resources/event_6425,APOSTOLIC PROVISION 6425,1622-06-20,1622-07-01,https://g17.dhi-roma.it/resources/institution_679,Alexandrina diocesis provinciae Mediolanensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (8.62 44.913330555556),https://g17.dhi-roma.it/resources/place_35,Alessandria,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Cantorate,Defined administrative office"
35,https://g17.dhi-roma.it/resources/event_5507,APOSTOLIC PROVISION 5507,1622-01-16,1622-04-12,https://g17.dhi-roma.it/resources/institution_15,Abulensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-4.6962222222222 40.654347222222),https://g17.dhi-roma.it/resources/place_11,Ávila,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
36,https://g17.dhi-roma.it/resources/event_875,APOSTOLIC PROVISION 875,1622-07-16,1622-11-28,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (9.9599583333333 44.113608333333),https://g17.dhi-roma.it/resources/place_513,Sarzana,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
37,https://g17.dhi-roma.it/resources/event_3278,APOSTOLIC PROVISION 3278,1677-01-16,1677-11-13,https://g17.dhi-roma.it/resources/institution_363,Materanensis,https://g17.dhi-roma.it/resources/institution_854,Acerenza,POINT (16.6 40.666666666667),https://g17.dhi-roma.it/resources/place_355,Matera,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
38,https://g17.dhi-roma.it/resources/event_3807,APOSTOLIC PROVISION 3807,1678-03-16,1678-08-04,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Order of Saint Augustine,Regular canons"
39,https://g17.dhi-roma.it/resources/event_3336,APOSTOLIC PROVISION 3336,1677-09-15,1677-12-04,https://g17.dhi-roma.it/resources/institution_148,Cameracensis,https://g17.dhi-roma.it/resources/institution_1005,Cambrai,POINT (3.2347222222222 50.175833333333),https://g17.dhi-roma.it/resources/place_143,Cambrai,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
40,https://g17.dhi-roma.it/resources/event_7815,APOSTOLIC PROVISION 7815,1622-05-16,1622-06-20,https://g17.dhi-roma.it/resources/institution_1018,Casalensis,https://g17.dhi-roma.it/resources/institution_951,Vercelli,POINT (8.4583333333333 45.134166666667),https://g17.dhi-roma.it/resources/place_1699,Casale Monferrato,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Defined administrative office,Administrative office,Provostship,Parish Church,Church institutions"
41,https://g17.dhi-roma.it/resources/event_7114,APOSTOLIC PROVISION 7114,1676-07-11,1678-07-12,https://g17.dhi-roma.it/resources/institution_462,Plocensis,https://g17.dhi-roma.it/resources/institution_803,Gniezno,POINT (19.7 52.55),https://g17.dhi-roma.it/resources/place_453,Płock,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
42,https://g17.dhi-roma.it/resources/event_3526,APOSTOLIC PROVISION 3526,1677-02-14,1678-02-19,https://g17.dhi-roma.it/resources/institution_446,Parmensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.328 44.801472222222),https://g17.dhi-roma.it/resources/place_438,Parma,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
43,https://g17.dhi-roma.it/resources/event_1741,APOSTOLIC PROVISION 1741,1622-08-16,1622-10-26,https://g17.dhi-roma.it/resources/institution_190,Civitatis Ducalis,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.95 42.383333333333),https://g17.dhi-roma.it/resources/place_183,Cittaducale,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
44,https://g17.dhi-roma.it/resources/event_5329,APOSTOLIC PROVISION 5329,1622-01-16,1622-03-07,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,https://g17.dhi-roma.it/resources/institution_1006,Mechelen-Bruxelles,POINT (5.570555555555556 50.639722222222225),https://g17.dhi-roma.it/resources/place_319,Liège,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,church,Church institutions"
45,https://g17.dhi-roma.it/resources/event_958,APOSTOLIC PROVISION 958,1622-09-15,1622-12-07,https://g17.dhi-roma.it/resources/institution_482,Reatina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.856702 42.40443),https://g17.dhi-roma.it/resources/place_472,Rieti,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church"
46,https://g17.dhi-roma.it/resources/event_4071,APOSTOLIC PROVISION 4071,1622-01-16,1622-04-13,https://g17.dhi-roma.it/resources/institution_503,Salamantina,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.664166666666667 40.965),https://g17.dhi-roma.it/resources/place_493,Salamanca,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions"
47,https://g17.dhi-roma.it/resources/event_25560,APOSTOLIC PROVISION 25560,1619-05-16,1622-03-01,https://g17.dhi-roma.it/resources/institution_375,Messanensis,https://g17.dhi-roma.it/resources/institution_859,Messina,POINT (15.554166666666667 38.19361111111111),https://g17.dhi-roma.it/resources/place_367,Messina,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
48,https://g17.dhi-roma.it/resources/event_5301,APOSTOLIC PROVISION 5301,1618-11-30,1622-02-28,https://g17.dhi-roma.it/resources/institution_585,Tuamensis in Hybernia,https://g17.dhi-roma.it/resources/institution_816,Tuam,POINT (-8.85 53.5167),https://g17.dhi-roma.it/resources/place_572,Tuam,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Office in a monastery,Head of an abbey"
49,https://g17.dhi-roma.it/resources/event_7743,APOSTOLIC PROVISION 7743,1622-04-28,1622-05-09,https://g17.dhi-roma.it/resources/institution_96,Balneoregien,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.089166666667 42.63),https://g17.dhi-roma.it/resources/place_92,Bagnoregio,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions"
50,https://g17.dhi-roma.it/resources/event_763,APOSTOLIC PROVISION 763,1622-09-15,1622-10-15,https://g17.dhi-roma.it/resources/institution_251,Eugubina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.5772674 43.3517882),https://g17.dhi-roma.it/resources/place_242,Gubbio,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Office in a monastery,Head of an abbey,Abbey,Monastic institutions"
